Time,Residuals
0,0.00808568988615399
1,0.0038480799890168726
2,-0.00012365662004359956
3,0.002143429244706896
4,0.0030297053154328957
5,-0.016235541606025805
6,-0.018822552716011853
7,0.01260634266111399
8,0.0077476787799246605
9,0.0025255530953213756
10,0.008670573989960573
11,-0.01528954550562689
12,-0.007083861519891155
13,-0.013127476737710253
14,-0.0047500405940731905
15,0.0066953637997493876
16,0.0017122365724355215
17,0.02553782381946984
18,0.023338105112236995
19,0.008966398692109634
20,0.0020320069817841846
21,-0.01401019557102734
22,-0.005650272856257077
23,-0.01072468261959686
24,-0.007504408617504454
25,-0.005450599298601644
26,0.0019252068601087191
27,0.007276516628947238
28,5.809660244338044e-05
29,0.01316175584555318
30,0.013521103300136061
31,-0.021394134333056425
32,0.003792446548513073
33,0.003099467742393891
34,0.004708192550296919
35,-0.016526387452393654
36,-0.0063506021718642836
37,-0.008919833360702512
38,0.0018191372978829667
39,0.01482454045522169
40,0.008350591541551322
41,-0.004740051586544836
42,0.014765561965413454
43,0.003131755534279468
44,0.012845622158662695
45,-0.011860588050893905
46,-0.01664143893327724
47,-0.02104741374154845
48,0.014776541471230309
49,0.01819111477655716
50,0.0014136242117803177
51,-0.015325479431302524
52,-0.024099706524390196
53,-0.033314753191436286
54,-0.0177272458606213
55,-0.006609877223230143
56,-0.016731041428870053
57,0.013459258254088391
58,0.0019759579416709916
59,-0.020778358870657987
60,-0.04555354841782677
61,-0.02531923980839279
62,-0.013475318981564455
63,-0.0015739420604507504
64,0.01563982872052333
65,0.010377138643882566
66,0.01461395990831127
67,0.02227534695567862
68,0.018872335372637328
69,0.0012366595338731967
70,0.009247805417489596
71,-0.00236345101723473
72,0.019662179484648046
73,0.014930219656762056
74,0.014232917245830146
75,0.009581570682308027
76,0.010690092901576242
77,0.006539280750504306
78,-0.01122907572781523
79,-0.026007450872317206
80,-0.0009618513229138204
81,-0.008756471053710524
82,-0.0019569719568777177
83,-0.002270200185750859
84,-0.004289353361124348
85,-0.0032043761675092375
86,-0.017347334450307395
87,-0.003095469011127061
88,0.01110746336804852
89,-0.010115213916823684
90,-0.007366230437564403
91,-0.015888826633848385
92,0.0002910476113561211
93,0.009553790368158788
94,0.01369310659327172
95,-0.004792980381999823
96,-0.002709512481359755
97,-0.0199965287180931
98,-0.002094417300648299
99,-0.022738027649013448
100,0.005742314087453848
101,0.002833209343342191
102,-0.01214290971202242
103,-0.03623156264427202
104,-0.030869281062642084
105,-0.007208216526477296
106,0.017014904840539358
107,0.011898214207402114
108,0.028461487030454757
109,-0.005293208350463208
110,-0.0012667634774114478
111,0.0063294398642916305
112,0.0020296673833169465
113,1.3128410716489736e-05
114,-0.0010371100311891701
115,0.034798558239971744
116,0.02356692268917482
117,0.005550978743013801
118,0.007004957796038713
119,-0.00928903362167166
120,0.0024882820054021315
121,0.004812440316861788
122,0.01323498166780901
123,0.01023712149780831
124,0.015424820155590824
125,0.0017013722112159124
126,-0.01350989045368639
127,-0.019644955600142178
128,-0.009950203008057046
129,-0.022420649020729322
130,-0.017551113433704912
131,-0.0012081421948556548
132,0.0010850721359859095
133,-0.005941310976495751
134,0.011468944635393163
135,-0.005791464893047549
136,-0.0014836445003911236
137,0.0002318941451675549
138,0.009019338935195631
139,0.01189970228582099
140,0.02057355643263581
141,0.024658129924830352
142,-0.01616053636035114
143,-0.02925379998597455
144,-0.002897766142419489
145,0.00758758055323161
146,0.023563061471481517
147,0.020268930628531134
148,0.01357473464356218
149,0.0028305493469440446
150,0.010822837316250666
151,0.017643367100154517
152,-0.0025705157395067846
153,0.00702380516504969
154,-0.009357507740773319
155,-0.005615047854026722
156,0.003951989543705237
157,0.005904741466796426
158,0.0060206294924674
159,-0.005455821564560925
160,-0.008253631922735927
161,-0.024679589976232597
162,-0.02501897903352268
163,-0.005211330183249874
164,-0.0035575205229745888
165,0.014859540178179198
166,0.04103443242686894
167,0.008223933286165608
168,0.0004902294716933597
169,0.012056452199533663
170,0.0009117109470372919
171,-0.004676801948880205
172,-0.00031750574144578936
173,0.0008773473105932461
174,-0.011519267704940217
175,-0.01969598088043889
176,-0.022030541306251372
177,-0.027360038065120218
178,-0.035413372426537804
179,-0.01352166115786807
180,0.024594640590266337
181,-0.0066465242344578845
182,-0.014157613509373557
183,0.008660542278578487
184,-0.00842886135586346
185,-0.005152197957925986
186,0.015046053218694344
187,0.013196509496012532
188,-0.007512383950793233
189,0.01273780080684328
190,-0.008734628651873022
191,-0.026947705665906763
192,-0.025384777998953112
193,0.00616979257469874
194,-0.00385208089139788
195,0.0006342043038317646
196,0.0037027058780035316
197,0.014225599115010812
198,0.022018970400166538
199,0.025572398828949128
200,0.021451274050582392
201,0.020175419293488484
202,-0.0018882166598148675
203,-0.009997252287070102
204,-0.008865382718763193
205,-0.025296274639825422
206,-0.0139155820931543
207,-0.003015148848340865
208,-0.005312235528930953
209,-0.0028619219680749985
210,0.010713066861500031
211,-0.0031610046351563947
212,-0.0063019102484897505
213,-0.012184685432799935
214,0.0019512979041937384
215,-0.013868824399653756
216,-0.020524354557692304
217,-0.01034199848040851
218,-0.0019344705640869653
219,0.004597554772098833
220,0.006570195131650025
221,0.025911766060019714
222,0.010139066675439012
223,0.005430268502591817
224,0.0017168935327820378
225,-0.01436334625275737
226,0.013410645593738224
227,0.0030962178231400683
228,0.0008710972471641654
229,-0.006885378306574708
230,-0.0076635542387991085
231,-0.026085821360862627
232,-0.012234701210035892
233,-0.008121863579976574
234,-0.00305104339884954
235,0.002937297254771154
236,0.024843197893407
237,0.02657599508955183
238,0.0057284439048287394
239,0.001770526551491014
240,-0.002240794878726138
241,-0.007319057363299353
242,-0.015338265545610408
243,-0.02241838031394139
244,-0.010893948777187967
245,-0.0041400586553521634
246,-0.00038191145436772267
247,-0.0047801481592915085
248,-0.02352107777861645
249,-0.007816390446035992
250,0.018294820949014357
251,0.04110273810973891
252,0.02342249872952168
253,0.006182818187605799
254,0.012640747249934248
255,0.004535747673405199
256,0.02212193049979483
257,0.0037777467447182578
258,0.02659409702019494
259,0.02352521420302567
260,-0.0028700037448636806
261,-0.007920245317290686
262,0.009004461798597097
263,0.008876847150016909
264,-0.003955986426068203
265,0.011308579011077513
266,-0.00823383366720798
267,0.003499857255061467
268,-0.005235016921310898
269,-0.0099666865227514
270,-0.010825434213354634
271,0.0032649609566915982
272,0.002364726349683155
273,0.006329304692345883
274,0.0171945162575608
275,0.0029640657109128443
276,-0.01782137463004152
277,-0.027953174454048046
278,-0.043689126818691915
279,-0.046559348529427
280,-0.018971854204610172
281,-0.01637013601687176
282,0.004871377041976099
283,0.011167552778325651
284,-0.002351923483967344
285,-0.007098982277435828
286,0.018979199517935252
287,-0.010158246310130625
288,-0.009956855250649488
289,0.007773420561060451
290,0.011465735106516328
291,0.03461504605308646
292,0.025438590615416257
293,0.032878609168933315
294,0.03247686276641265
295,0.012888137040493408
296,0.0013898236565653699
297,0.004333194824692799
298,0.002770403876018679
299,-0.0030863637719117376
300,0.01675912735873797
301,-0.00148348681192223
302,-0.006038734428137571
303,-0.0029838756231779784
304,0.002601021290940253
305,-0.0116370711162187
306,-0.013896270346409001
307,0.00544720017903727
308,0.0051286513744641105
309,-0.007705078946701971
310,-0.00631252131762805
311,-0.021893352913884667
312,-0.030078990016797258
313,-0.014695616878773798
314,-0.021101661451381093
315,-0.005879236570172197
316,-0.006868976737045007
317,0.007283565057011943
318,0.015184919497053695
319,0.020189714556010707
320,0.028756026216103847
321,0.0032409621391479293
322,-0.0035268244528837145
323,-0.00258973464459733
324,-0.011461869612695852
325,-0.01035220892932559
326,-0.0013432962877771293
327,0.015398481722579849
328,0.00399842683059104
329,0.004167979765454799
330,0.0012494006519152001
331,-0.0074692116987677415
332,-0.018625565353686424
333,-0.02728049616581768
334,-0.01721144376353939
335,-0.01648454773056679
336,0.010063962071400923
337,0.010058584415046423
338,0.010914054151665409
339,0.014830246545182668
340,0.010199812506037187
341,0.0028681445976695974
342,-0.01851185057172544
343,-0.0022327186635234253
344,0.0005083885812943723
345,-0.01930702228240161
346,-0.00855463687674135
347,-0.0054814798813414
348,0.01006161324734356
349,0.012206382961869877
350,0.0046296788243371245
351,-0.009432151141673617
352,0.006003805713598376
353,-0.01134722982426356
354,-0.00048092500596191856
355,-0.0018341679725707438
356,0.012172407217507952
357,-0.0001456448633265217
358,0.0019516891191448948
359,-0.011590427679482984
360,-0.003598023401326478
361,0.007344296302388975
362,0.0029860389095757722
363,-0.011093728589177343
364,-0.0001886950077159555
365,-0.016455822110449436
366,-0.0011509514161386347
367,0.008216103141273134
368,0.010850729184319285
369,-0.02113844327249914
370,-0.001279523256228765
371,-0.0060644383473206775
372,0.012854627698168253
373,0.029616023382323053
374,0.013125063404181014
375,-0.011821706445909297
376,0.004391834591910615
377,-0.009284177842047159
378,-0.0004976417150715506
379,-0.011354537301018763
380,0.0012775007423661
381,0.010766732519513628
382,-0.005572585149250797
383,-0.0031427669115128842
384,-0.007248831741602901
385,0.00032802802618547844
386,-0.009125135699283471
387,-0.020468966031641556
388,-0.028004352916506492
389,-0.02499582026668845
390,-0.011052215346839978
391,0.009798200027643922
392,0.01266681684260712
393,0.005393659766477127
394,0.020500581365336917
395,0.026076542715006146
396,0.008244474505671145
397,-0.0006944957460292556
398,0.008512330423655984
399,0.015122251499040229
400,0.0006984797460751757
401,-0.010269491735531544
402,-0.008046994208668251
403,-0.013000869776535001
404,0.006537299969351984
405,0.01716806671493537
406,0.013254186878842195
407,0.01572241023590798
408,0.007818045695098946
409,0.005340102824572812
410,-7.3429942193392606e-06
411,-1.4607026724650085e-05
412,0.006686747501340018
413,0.005975194894054264
414,0.0046184880499086645
415,-0.009382619579726859
416,-0.014168528689638
417,0.00484674848482225
418,0.02105267559504484
419,-0.0013599060016461495
420,-0.015240917490120659
421,-0.005069240832007993
422,-0.019527812137472095
423,-0.021265300466852127
424,-0.025345601853200894
425,-0.020283133937456677
426,-0.008759246203493637
427,-0.008926736665669871
428,0.007248387273848106
429,-0.008569432855492887
430,-0.02406102116321318
431,-0.006583861618190051
432,-0.01901694558914685
433,-0.006853604366990701
434,-0.0035876207661575954
435,-0.010467070190868788
436,-0.002974092119863353
437,-0.02493866582483853
438,0.007102422184352558
439,0.0026070912687086445
440,0.02084380101879002
441,0.001498503584096783
442,0.01165043982683514
443,-0.004718052349933555
444,-0.008478522628971918
445,-0.009473760342129878
446,-0.017242531135330336
447,-0.013922129155164414
448,-0.0058893766216562005
449,-0.002990419625443136
450,0.01010538918645687
451,0.020033904854975804
452,0.030758361493124553
453,0.00846889020115274
454,-0.01549202709337999
455,-0.00857568212643306
456,0.0019011440603795005
457,-0.0014921939947719343
458,0.010656967305702758
459,-0.0014050076693918612
460,0.017049680440939602
461,0.014961706139830305
462,0.018337108552995612
463,-0.011637193731566797
464,0.00017571062287125017
465,-0.00017628769319097404
466,0.006188731791167884
467,0.013932374026234873
468,0.0038442399551702755
469,-0.0012705728077224698
470,-0.0026680549470156634
471,-0.0003771948788383328
472,0.012368759440946897
473,0.010474866067247735
