Time,Residuals
0,0.004777650580587434
1,0.008786296135478544
2,0.006998077916887224
3,-0.00863962474395219
4,0.011278345460677075
5,-0.007892276521508146
6,-0.004143660410315331
7,0.001097146998466858
8,0.004743468014622554
9,-0.004418882023623061
10,0.006351513236811934
11,-0.000585381007713881
12,-0.005884009209186969
13,-0.015834766518256105
14,0.005171217967505193
15,0.02024345642559955
16,-0.01878719462788614
17,-0.011990678546664357
18,-0.012622566248940759
19,-0.01122671975776357
20,0.004293631834602074
21,-0.01399041905699061
22,-0.010243747663255753
23,-0.003358231205277784
24,-0.006495185687616756
25,0.026214862025100594
26,0.006526675953291816
27,0.008346417442211651
28,-0.011675361792478967
29,-0.012427641640444298
30,0.022472109639348092
31,0.010365628844078767
32,4.108424200488514e-05
33,-0.0018710856242389884
34,-0.00362866160043418
35,0.017212508238922286
36,0.02579701045042082
37,0.011120995442308379
38,-0.0068851381950374435
39,-0.014051534937793209
40,-0.0014493771789336751
41,-0.014135942424235326
42,0.005511639082115716
43,0.005875270857832904
44,0.009682261423494376
45,0.028021484880584868
46,-0.020008425754443282
47,0.012006725512601513
48,0.0029376238753731077
49,-0.003148821010201752
50,-0.0002583202146961838
51,-0.004887934786609538
52,0.004975401053230133
53,0.006624210961453603
54,-0.007852728006284782
55,0.0035777212944618775
56,0.0007285149622719977
57,-0.025466203191539583
58,-0.0018869201449274176
59,0.006826024383316476
60,-0.006563568915988194
61,-0.004987307857709622
62,-0.02893145032690425
63,0.014980350125810782
64,0.00012748919606564435
65,0.00721193706347556
66,0.009244783597984307
67,9.805558685149762e-05
68,-0.010246506687113355
69,-0.011076976629554647
70,0.009110833550183495
71,0.003099606323230697
72,-0.014184967879488308
73,-0.00980246507535898
74,0.000881124140448053
75,0.002547331450345247
76,0.0007826718297858637
77,-0.013817188394134039
78,-0.0005464120920892768
79,-0.0017264691834533163
80,0.018115160887164583
81,0.0025052654079393832
82,0.012921461206421236
83,0.003764262325229195
84,0.00220755146822893
85,-0.0001318985498652836
86,0.03184213244827161
87,-0.0010794861914193987
88,-0.010335225329876074
89,0.0019313009483854504
90,0.007660976643107942
91,0.01588705954611025
92,0.008544955525133124
93,-0.015614312598301039
94,-0.008042666451349545
95,0.001647534913769233
96,0.0020967173778270176
97,0.00044659942013147713
98,-0.0017841195395298381
99,-0.009775616158314238
100,-0.00011530413270155471
101,-0.009937344907942736
102,0.026902747127784732
103,0.009176640792956103
104,0.02110100862629971
105,-0.0038819663392466452
106,-0.005183864890371259
107,-0.015411985106217996
108,-0.0014953837477409415
109,-0.0046769859032091965
110,0.003131376330755886
111,-0.008535699850292344
112,0.004159379401502239
113,0.002258759694651724
