Time,x
92,-0.0012906408440426854
93,-0.006240205590396838
94,0.005492534134740678
95,0.014302481110220838
96,0.006428659047072688
97,0.00575977781121678
98,0.006507925043410483
99,0.01244567866739005
100,-0.0011357878447919721
101,0.00996869834434735
102,0.008591032152988237
103,0.008507708283143171
104,-0.006717843910630958
105,0.006012227569293223
106,0.014528770224785771
107,0.020465166892247602
108,0.029692921438005726
109,0.007333364111598142
110,0.001602807037975016
111,0.006924116208196668
112,0.0029737513060090082
113,0.0056224999271196775
114,0.007768285119585695
115,0.0027782976590946563
116,0.0014998182551691367
117,-0.0018354723719208282
118,-0.003188362922148753
119,-0.01441838251114235
120,-0.017257810030658703
121,-0.015079317433770464
122,-0.00920154507846577
123,0.001803220869122587
124,0.01358892518721988
125,0.017776560696795046
126,-0.0011310716354154206
127,-0.0036853527177293515
128,0.005495716207893229
129,0.013373095548097425
130,0.012828116336333188
131,0.016731476256950786
132,0.013512062148650996
133,0.011714469254646327
134,0.0033932851345876507
135,-0.004420324788208115
136,-0.007217846543120467
137,-0.007500180399426744
138,0.00529957349044422
139,-0.001144092556147945
140,0.010929704091538546
141,0.005920735623688878
142,-0.007837446644325865
143,-0.004824642897577156
144,-0.007826394109211128
145,-0.01612116164920086
146,-0.012730280845691543
147,-0.012775395152262715
148,-0.00928842098889182
149,-0.0173538006575578
150,-0.015539511749876575
151,-0.014647761907477286
152,-0.004594843663915076
153,-0.004327974510924067
154,0.005972860479017457
155,0.018538747025386337
156,0.007933705497346965
157,-0.004761664082169929
158,-0.011212373979162329
159,-0.001846720580740762
160,-0.0007725998114292182
161,-0.002552050193302496
162,0.0006791883923120619
163,0.010371659272513017
164,0.02352642094919846
165,0.01130255868143769
166,0.0072242824516977515
167,0.0007538673171384411
168,0.006943235884097897
169,0.000318815704331388
170,-0.0052088662825848075
171,-0.0021224004352409847
172,-0.01893413967126122
173,-0.02873779496190742
174,-0.03155009381141321
175,-0.02738408788148094
176,-0.018552444127342062
177,-0.01437111139631793
178,-0.026859864279655157
179,-0.02468667671035527
180,-0.014429466133470816
181,-0.009229190499711468
182,0.01717415723779111
183,-0.002919696788596897
184,-0.005522330028899466
185,-0.0019988706916194018
186,-0.005776063511979402
187,-0.007129485406888008
188,0.013939854956927572
189,-0.005915913287296003
190,-0.012711868539582163
191,-0.00866482264504458
192,-0.005791997957564721
193,0.0037021037851017527
194,0.0052420851891627936
195,0.004784587473187111
196,0.013746399893409885
197,-0.003985798973157672
198,-0.012339415110017512
199,0.009794366816133325
200,0.021826515115273216
201,0.031024316534725548
202,0.0094394060875287
203,-0.0027568090467724117
204,0.01156904883758913
205,0.013723282311783708
206,0.013462530912646873
207,0.002697791694786814
208,-0.008772445441929993
209,-0.010665495781659257
210,-0.007879655163930504
211,-0.002948542764007245
212,0.006566649285058623
213,0.003071392610873781
214,-0.007220638326782362
215,-0.01346846908057945
216,-0.020293721252672287
217,-0.005075780743023716
218,-0.017092095512978547
219,-0.012085559947475228
220,-0.012004923793843358
221,-0.009163186746460536
222,-0.010618171614992395
223,-0.0016359773505711698
224,0.008934725632726181
225,0.01647916945360964
226,0.01507556486414756
227,0.008290156293742398
228,0.0053539820550967876
229,0.016296929534773293
230,0.012222191280802819
231,0.0015934670252413154
232,0.012029997484745286
233,0.01493308687033199
234,0.015829290148512212
235,-0.0030798978056754923
236,0.008166962914996623
237,0.01822517174172316
238,0.013452306506812122
239,0.001478028345161198
240,-0.003901768757949401
241,-0.011181985983705824
242,0.0006834695060248218
243,0.01387093770104941
244,0.02839709100093773
245,0.019537521436067403
246,0.013783076154416568
247,0.011578420967837118
248,0.0032962942389300025
249,-0.0015196960315928968
250,0.016339424202732943
251,0.016532163784876278
252,0.017809719868970206
253,0.015348991151162278
254,-0.0006681110749458567
255,-0.007406430707245644
256,0.0018735384028186481
257,0.002966011254763502
258,-0.006297248163687809
259,-0.003962647551344794
260,-0.003573722441043121
261,-0.023972892788313903
262,-0.012562556460315632
263,-0.023181118249691227
264,-0.013512353720213324
265,-0.021550038430564133
266,0.010757580201720504
267,0.00255201785616093
268,-0.005326074653893793
269,-0.0042843500575230195
270,-0.008334764091990614
271,-0.01126433690563562
272,-0.01746065484289115
273,-0.02615555474996254
274,-0.03310880958959411
275,-0.026387127086201376
276,-0.01842807786014797
277,-0.01948197281794467
278,-0.019471617368544126
279,-0.003240123978706511
280,-0.010630487688266238
281,-0.002821723685700479
282,-0.006889437520651253
283,0.018544794078128833
284,-0.0023737891458962186
285,-0.007936767124034383
286,-0.01550256503052117
287,-0.012601761705247919
288,-0.012805850372738518
289,-0.012369738722566699
290,-0.012729925473959406
291,-0.01820964510038148
292,-0.02863032690996281
293,-0.019613381171570264
294,-0.01474251069997888
295,0.009562272781698815
296,-0.01205834225708521
297,-0.017045663748897016
298,-0.021874407997748826
299,-0.019844172338102005
300,-0.003843600429311286
301,-0.010885639115041477
302,-0.023208233128243407
303,-0.034797595625483464
304,-0.02129768659635444
305,-0.003927875807337099
306,-0.00818571406730494
307,-0.002038659924941944
308,0.008097101401508083
309,0.01827742085056975
310,0.020219276659609695
311,0.0011328661982518838
312,0.006306322338844704
313,0.007519261148207617
314,0.012795147241756368
315,0.006983321181337649
316,0.001316279743263264
317,-0.0035235111552478398
318,-0.0013834174814456753
319,-0.01005095978384413
320,-0.023732885524409452
321,-0.03008375572250581
322,-0.016831226576283147
323,-0.011469948507119705
324,-0.0035890428003664755
325,-0.016475475002835346
326,-0.014526137842633237
327,-0.0010498379824147154
328,-0.01264267641859405
329,-0.02377334897338199
330,-0.013366020333411908
331,-0.020274805182384312
332,-0.0012984557429013405
333,0.0017133550702048798
334,-0.0008976088668722874
335,-0.0006312412622012111
336,0.006835393055640835
337,0.009395435495575997
338,0.006215091701529578
339,0.0012991893875446826
340,0.010647905997978808
341,-0.00043869224374012386
342,0.007878820074157468
343,0.008763995871267157
344,-0.000285539712930221
345,-0.0024488159074978677
346,4.496587734530307e-06
347,-0.0012275673764529597
348,0.0014532031155561947
349,-0.008377938670492864
350,-0.005642281457078037
351,-0.01582352848107984
352,-0.015031009072975091
353,-0.02598136618652
354,-0.013323043304909557
355,-0.008228617528845164
356,-0.013830294402485042
357,-0.0009391563950381296
358,0.006358371257335689
359,0.009244330729502278
360,-0.0005512920338720075
361,0.0016497153469784576
362,-0.005574308634983597
363,-0.015815212544977718
364,-0.019064342169968395
365,-0.02129053726132431
366,-0.020562921251851586
367,-0.012187170780642903
368,-0.005831992689819833
369,-0.0043826789828047535
370,0.005581032842100948
371,0.006880965717135512
372,0.014506628541882246
373,0.00916213165458891
374,-0.00028472643156187555
375,0.0138720830792117
376,0.02781264936274848
377,0.014593464929193558
378,0.00011474083576319615
379,0.006689811364958125
380,0.009213974354961442
381,0.004855369130780807
382,0.011509061432953658
383,0.005828941470890477
384,0.0036451250967646904
385,0.006124258211732417
386,0.009984366212276715
387,0.004914629491843662
388,0.01080401088961386
389,0.003892348065526135
390,-0.029631551103033213
391,-0.022588618735478454
392,-0.02964971770754813
393,-0.034602811169556116
394,-0.033857649860573456
395,-0.01910202627566428
396,-0.013633794131490498
397,-0.023470953685256406
398,-0.034364008951541035
399,-0.026328969502280513
400,-0.01627756108228555
401,-0.007912140903227458
402,-0.012788882069246341
403,-0.012460687755192762
404,-0.02170075801780947
405,-0.0071042287323568095
406,-0.014398286428425524
407,-0.001726466964984163
408,0.002208659117982702
409,0.007339982708794229
410,0.004685317369479935
411,-0.005153202303922185
412,-0.0009310427461572613
413,0.004712059771451177
414,0.007902799656846694
415,0.0038607721548454582
416,0.010319746657042403
417,0.00950857056050934
418,0.0021040595499551636
419,-0.0021527822174772044
420,0.010363874034611118
421,-0.008347509209815425
422,0.0200754983943735
423,0.019811168671070748
424,0.0096328338118607
425,0.015493881248078186
426,0.00929528611534864
427,0.01229549666313075
428,0.019885423241191056
429,0.020756902442697896
430,0.030147441269327366
431,0.03844236794794853
432,0.026206884858726274
433,0.006342930954471736
434,-0.0010515561172711042
435,-0.010433448147117478
436,0.004457946901606102
437,0.007888796595322451
438,0.012908549876160098
439,0.008094075336056127
440,0.007153687801297969
441,0.004508730975968989
442,0.01431921362095317
443,0.004928099702731195
444,0.0069810175439709195
445,0.01124771689569611
446,0.00599105108409302
447,-0.002749941821773102
448,0.012843753716912376
449,0.0113823625370034
450,0.01179762617387217
451,0.007555546749767324
452,0.025440243122307696
453,-0.0030000673586636694
454,-0.0009450688331812966
455,-0.007683362825799161
456,-0.015586230837488814
457,-0.01185595117307087
458,-0.021246966888690273
459,-0.024512024058276308
460,-0.007263421286923105
461,0.0005256066145372933
462,0.008884710258580288
463,0.01584223807253534
464,0.01317441536915045
465,0.01666378332814798
466,0.00944755143546368
467,0.01764724305081666
468,-0.0027475920896219497
469,-0.004641516295021559
470,-0.013098919450211403
471,-0.014544808476932711
472,-0.010863081736333957
473,0.010550262931097294
474,0.008814617517218312
475,-0.01597792874174329
476,-0.00928469845206177
477,-0.021076502736639968
478,-0.02532992728113885
479,-0.019898401027790707
480,-0.008573357710632112
481,-0.005820469530579797
482,-0.009437218424798745
483,-0.020973781419783316
484,-0.014639712028982817
485,-0.0165823865932641
486,-0.01719134909533421
487,-0.016662364989733953
488,-0.03124699652922277
489,-0.04043077723414545
490,-0.03748205544327897
491,-0.04506080480882502
492,-0.047774712641239066
493,-0.05969586725709562
494,-0.05450045957072802
495,-0.07725147621790374
496,-0.09475872914343565
497,-0.13645031012078962
498,-0.18024463705869181
499,-0.251743504219784
