Time,x
217,0.00828111148025929
218,0.00683663238641684
219,-0.00345916529728339
220,-0.004873587302430804
221,-0.0036473858971204595
222,-0.012459909785153342
223,-0.005812580018562183
224,-0.0003036701223599809
225,-0.0012335248898534047
226,0.006015085529376044
227,0.005889568367147489
228,0.002406466299420364
229,-0.005439423258213986
230,-0.00475297599407148
231,-0.009928487919635123
232,-0.00943104484498707
233,0.004593060678743433
234,0.0022481534942394273
235,-0.0013490552450429929
236,0.0018531240439992294
237,-0.003598651963269633
238,0.003964284913687242
239,-0.004874666629310575
240,-0.009653296841173109
241,0.0081813571603273
242,0.007020977405188954
243,0.002655466620855719
244,-0.0012718441964502587
245,0.0023406294655075295
246,-0.00515368851056438
247,0.001484479954691578
248,0.0030092151171387626
249,-0.0002720087906628677
250,-0.01076194433929276
251,-0.004122845564187172
252,-0.0039002681983513745
253,-0.009493145853337694
254,-0.00477635571796494
255,-0.01781798601327604
256,0.00020655403463414285
257,-0.0010137814093713554
258,0.002339348792664296
259,-0.0019988873551607324
260,0.004981857152391399
261,0.006761191889087248
262,0.002111219781118596
263,0.00045936206944914636
264,-0.006519351911724843
265,-0.0026402914128957518
266,-0.008497950532547328
267,-0.005014310303572514
268,0.00571985240194157
269,0.004757140712544453
270,0.015693735692074617
271,0.008928132038987284
272,-0.0008042102061696019
273,0.0024552903694901743
274,-0.0017543616976729507
275,-0.004844449678441769
276,-0.006868832003970174
277,-0.0018443128203362892
278,-0.011481337848679638
279,-0.010735375937370778
280,-0.010054942132514108
281,0.002504056019001275
282,-0.003689582121034496
283,-0.00979282930555279
284,-0.008757195685061243
285,-0.00778124028373506
286,-0.00035270795828212944
287,0.008812087688757554
288,0.00691654733080162
289,-0.002130563405328873
290,0.0023121881458716175
291,0.008479201889376838
292,0.0019920590783420317
293,-0.0015341019345394614
294,0.0006484107090566079
295,-0.0015406096300442395
296,-0.000722209003268542
297,0.0003923036949779968
298,-0.006923917206930618
299,-8.689288423954571e-05
300,-0.01005709574755706
301,-0.0016967069284344822
302,-0.0006508775879372904
303,0.002205018704887075
304,-0.001633052413576756
305,-0.014689719314945346
306,-0.0002119575077253878
307,0.0020503356354147355
308,0.006801544674907744
309,0.008542671722085086
310,-0.0032320424723119925
311,-0.004285039787616382
312,0.007170586363802209
313,0.005216181460735497
314,-0.006788728801427401
315,0.005665249441557729
316,0.0050139591223621405
317,0.0074462258166672615
318,0.004388454712427005
319,0.005287529461969297
320,0.009012117200494184
321,0.012901455958038835
322,-0.0022352932186740742
323,-0.0034744610112514797
324,-0.00045511620823791973
325,-0.011352474685691734
326,-0.0007348724980326998
327,0.0016557534172094812
328,0.007435179742463747
329,-0.005795901156558903
330,-0.006018506511222852
331,-0.007837979902375973
332,-2.6355225128804204e-05
333,0.008585427046198985
334,0.005887126607587672
335,-0.0031080303009912843
336,-0.004948754357411806
337,3.1400956643838586e-06
338,-0.0007930635262499351
339,0.0007393883604710902
340,0.008296598886385438
341,0.006963759920651989
342,0.0006166680730663852
343,-0.0005686344584852013
344,0.0026729739630687857
345,0.0006537188627954646
346,-4.3003587839230805e-05
347,0.0026984659096643397
348,-0.001807592467076589
349,-0.0055596081919992105
350,0.009056641535983467
351,-0.0014453778275478708
352,-0.005022824231514275
353,-0.0019188731330154554
354,-0.00044383048140844646
355,0.00048425887470566624
356,0.0026393515020821483
357,0.0030911377571741184
358,-0.0038176330537581554
359,-0.004633411373496389
360,-0.005329592327742791
361,-0.004884626790397777
362,0.002056184098722811
363,0.004924677898137934
364,-0.006007247231305132
365,0.007752086369652873
366,0.0010921996128201317
367,-0.0017151660292718442
368,0.0040172660753141735
369,0.01446710718274463
370,-0.0021737810483774826
371,-0.0029906673210850633
372,0.002626608530102743
373,0.00968403988491612
374,-0.0029475642982337304
375,-0.0014013486577408038
376,-0.010574473254113486
377,-0.0016894276620123593
378,0.0035287338864748792
379,0.0077712762612485884
380,0.0032335902126993457
381,0.0036662079458964604
382,0.011025116293452793
383,0.012536694505313082
384,0.0011562693817410692
385,0.00018795424164758882
386,0.00571770261799699
387,-0.0010184945851763676
388,-0.005416183315706717
389,0.004686322436692239
390,-0.0007065716850828632
391,0.005141151034417124
392,0.010338295901667491
393,0.0020415769636842134
394,-0.0009096193794669956
395,-0.0020370864751771693
396,-0.003600035053323823
397,0.0022713181876793135
398,-0.009170262522524009
399,-0.012268765023257022
400,-0.00425399617055847
401,0.004912220376527424
402,0.004397438612472486
403,0.01142478945373042
404,0.0034920957669319487
405,-0.004143591716191372
406,0.003113858571490735
407,-0.005469188919634325
408,-0.0030907970191011306
409,-0.0004401541746440994
410,0.006844628455024921
411,0.002560670047560821
412,0.002042385647020847
413,0.0008593577926125989
414,0.009064689767067667
415,1.7561958122078235e-05
416,-0.004365657354924022
417,-0.002997474310530326
418,-0.009037141346942957
419,-0.0039041793824202797
420,-0.007439873825745098
421,-0.0024780644935778755
422,-0.0023750127767834164
423,-0.0019465997012488513
424,-0.0011627013036406525
425,-0.0007727273794688656
426,0.0033932398778931698
427,0.000678788388153175
428,0.0014053418471446182
429,0.00552250724686531
430,-0.006979462356782658
431,-0.005735429588816964
432,-0.00964626237354094
433,0.007212159536230434
434,-0.0033104106396761894
435,-0.0019051272931730203
436,-0.004331744822523119
437,0.009328257327260251
438,0.010020127385986625
439,0.002125424577559424
440,0.008392228917112055
441,-0.005306997983779494
442,0.005275138176506839
443,-0.0019692971706807656
444,-0.005523574108038649
445,-0.00368312116212531
446,0.002908867961620089
447,-0.00038127162404500445
448,-0.0013737715236924889
449,0.007564374267287163
450,0.007906246130621391
451,0.003905392219255392
452,0.003980760083305378
453,-0.004042831853525945
454,-0.011254444849688492
455,-0.002415665184562785
456,0.009020574546427821
457,1.5149459777658817e-05
458,-0.0014611022984873368
459,0.0020921651390429946
460,0.0075531699440408466
461,-0.0011501525993252277
462,-0.0010049052462885043
463,0.001364699879829274
464,-0.00102597407926223
465,0.010205270726766946
466,-0.0016466177689504766
467,0.005525233099621474
468,-0.0028825813213793237
469,-0.0005032230052302805
470,-0.0017142181631861315
471,0.0008003276364530736
472,-0.0005460758508801021
473,0.00499177899894207
474,0.005850364309449136
475,-0.006036238663776811
476,-0.0037134035276411045
477,0.002954371627551553
478,0.0026687830471883315
479,0.0029173126874827713
480,-0.002293884705004774
481,0.001255122939678254
482,-0.0012507376673375843
483,-0.0034345920854181792
484,0.004253952958570595
485,0.00549328369547422
486,0.0025055863541123165
487,-0.004363000398027265
488,-0.005782602329491621
489,-0.001965812636742498
490,-0.0058230912658564895
491,-0.005544435508794132
492,0.0028385486964518144
493,0.0053557513572075575
494,0.004953386000495927
495,-0.0032072430781143525
496,0.0008866749390156663
497,-0.0027421882415536434
498,0.004006583091520096
499,0.0023407548782296414
