Time,x
0,-0.004034959200913737
1,0.00047773543601292267
2,-0.001644122249379603
3,-0.002207402815778234
4,-0.0029787681880724523
5,-0.007087829805076425
6,-0.009091119357272687
7,-0.006004724187947392
8,-0.006377861003749204
9,-0.001341119134923985
10,0.00048248667677341933
11,0.002521122596935009
12,0.004202819308405714
13,0.009594541259964586
14,0.010139234450062108
15,0.010330515617425805
16,0.011966530869046843
17,0.015221736742070653
18,0.010329586089640325
19,0.0017536256862189085
20,0.009462468072261178
21,-0.0009274338518510287
22,-0.002787760915666796
23,0.005712956811264043
24,-0.0005923470708486747
25,0.0034327252627627466
26,-0.004559695882430956
27,-0.004453307896922937
28,-0.0022616251011867423
29,-0.012981415525295146
30,-0.005241259465668848
31,-0.0006629890958636545
32,-0.003602239011958947
33,-0.003640913101735858
34,-0.002641186696908207
35,0.002254573391229223
36,-0.006727755568879263
37,-0.005193401700416929
38,-0.0041980578499084915
39,0.004808637887810305
40,0.001233956576255051
41,-0.0006717849661241387
42,0.001140298823951756
43,0.0034063249906382863
44,0.004196715693452198
45,0.008150541371982591
46,0.0025453400464391335
47,-0.0008168050049177173
48,-0.0009317496787221233
49,0.0007396701023313248
50,0.001794918683078539
51,0.007111889405583358
52,-0.0009963372255444272
53,-0.0014921056151594979
54,-0.004173336008822763
55,-0.005035813921492918
56,-0.0023981865601921315
57,-0.004247194129681417
58,-0.005110037720410305
59,-0.008873614969267772
60,-0.0031869081548973454
61,0.00622512366429808
62,0.009069554788082931
63,0.004457878524600355
64,0.0022567574029946883
65,-0.003937789569749932
66,-0.0068950414218128895
67,-0.00036425999542206847
68,0.0017258639077878416
69,0.0017328197368713582
70,0.0017018120511171878
71,0.00197942004746673
72,-0.00022067956807982406
73,-0.000903539881616432
74,-0.0017389986940526487
75,0.005388134001387122
76,0.0022734311412817114
77,0.001372049730245183
78,-0.002200888471979873
79,-0.007222895113808083
80,-0.003835044789614213
81,-0.002580404432851535
82,-0.0022926989151340225
83,-0.0033641023713984982
84,-0.004925198468730435
85,0.0036988124250825383
86,0.0037333658978692245
87,0.004871402288620405
88,0.00298508056565821
89,-0.001356163659977906
90,-0.007221615963387612
91,0.009690527942078326
92,0.006844353818474493
93,0.001214298523724384
94,0.00036463205663884746
95,-0.0006123228406360476
96,0.002185810010500731
97,0.0063050779522298445
98,0.0037498575898034453
99,0.00642842447073326
100,-0.0013185792301848823
101,0.003219734887034436
102,0.009298732720754141
103,0.00817260130068718
104,-0.00024987259294361255
105,-0.0002783620813729679
106,0.007255205463624096
107,0.006853423736126535
108,-0.00043627690793906116
109,0.015499749512436507
110,0.01133574833829264
111,-0.0013013137993276916
112,0.004094952864388225
113,0.004067395028129718
114,0.007540659499264185
115,0.006869673953601581
116,0.004483808993156424
117,0.009195428595859997
118,0.016658567734576833
119,0.009860725797476492
120,0.0032482325204411587
121,-0.0017701296050797765
122,0.010634302608549877
123,0.002982462289643343
124,0.0028946285274121164
125,0.004248994823049597
126,-0.0005274821178171021
127,0.008071626660953193
128,-0.002364061674697686
129,0.000941971376538512
130,0.002524050474838403
131,0.010387479527574028
132,0.009194813847256319
133,-0.0031543403327824347
134,0.0030652991843070905
135,0.01780685630508698
136,0.011836727524955813
137,-0.00032130287197080744
138,-0.0015436748576483895
139,-0.0019377512474621442
140,-0.000356609278505444
141,-0.003475484979656878
142,-0.008697069190495699
143,-0.010658407080407785
144,-0.01413014154034938
145,0.002792666604428226
146,-0.004481399982127432
147,-0.007386675483462407
148,-0.010160289471348467
149,-0.001858813121551928
150,-0.009575204778378171
151,-0.008131544925854231
152,-0.00014809700022148248
153,-0.002939928115839545
154,-0.001795810499844683
155,0.002752099227120648
156,-0.003384046660493523
157,-0.0037643004986902644
158,0.0008896030073216109
159,0.0021457283174544576
160,0.0030030198626660605
161,0.00015945178956980506
162,0.011794846160091526
163,0.00663743948602046
164,0.005992612041001405
165,-0.007964096933774817
166,-0.006170758647198981
167,-0.009901347978103882
168,0.004077531126513969
169,0.0019405031738735598
170,0.004170009892091851
171,-0.005518633546835117
172,-0.0034562732487966197
173,0.0024637986258584806
174,-0.0007450945579929584
175,0.002290514076703106
176,-0.010842393682002429
177,-0.009619416265131214
178,-0.004769035965873505
179,-0.005489921599757398
180,0.0006747551136615566
181,-0.008497041350446675
182,-0.00966872508187678
183,-0.012493156460241208
184,-0.0014882548980217076
185,0.003122901321091347
186,0.003300269348193412
187,0.007679164483747185
188,0.004668275229110821
189,0.004589882306304642
190,0.0006162108180604018
191,-0.0018629290025284164
192,-0.004433796244424782
193,-0.009081866554380385
194,-0.000597256621815857
195,-0.002231483694113943
196,-0.0020399021452957734
197,0.0017897010509550114
198,-0.0040924300979899445
199,0.009014027745424778
200,0.002288654392365611
201,-0.0038047613295599824
202,-0.004838315151846204
203,0.0031738898234537397
204,-0.0012851937953808922
205,-0.01089112477904709
206,-0.01269215330124315
207,0.0038528352988608677
208,0.006646196955831605
209,-0.004098615263237819
210,-0.00042480724746871335
211,0.005262841087231662
212,0.002539425951062317
213,-0.0019244148602741184
214,0.0038783308992886064
215,0.004506101059574828
216,-0.0012300450416711838
217,0.006187169865907462
218,0.0016981022548079859
219,0.008550546232158413
220,0.011715387948782586
221,0.000231741265912297
222,0.003837224171023348
223,-0.006850608436684174
224,0.007912115176366967
225,0.0008629612879651816
226,0.0015330707407480882
227,-0.0025460833738950367
228,-0.0017777237628903886
229,0.00324833526828426
230,-0.0023142571539565408
231,0.0018507467286401685
232,-0.00013791884075464863
233,-0.0020073763250530834
234,-0.007480420230865362
235,0.005320735926460707
236,0.014435074920617246
237,0.011433371439896348
238,0.00025605458360645534
239,0.004947650918239821
240,0.01091814363640536
241,0.006608449319522766
242,0.0068806909749130375
243,-0.004178561217684157
244,-0.0007750264384837136
245,0.0019493247570670788
246,0.004251394872467512
247,-0.007909374635070346
248,-0.004009575483450521
249,0.0032104129502395877
250,-0.0005904006539606728
251,0.0017177684538942526
252,0.010506414336404238
253,-0.004975388941164454
254,-2.376155441242403e-05
255,0.0015982993005050155
256,0.0072255868453967274
257,0.008897132847147864
258,0.0029068390077787564
259,-0.007445282074662872
260,-0.007755386819310295
261,0.0032887546912477215
262,0.0009379677751361829
263,0.0017994168827614797
264,0.004422118456922807
265,-0.008468642447993047
266,0.00645321529880308
267,0.0010190747136063867
268,0.002192317333746803
269,0.006533855999451428
270,0.007438767342054956
271,0.005032033219412695
272,0.009001474632400596
273,0.004352813095192176
274,-0.0009442667872393288
275,-0.0017339850332970383
276,-0.012654983195919522
277,0.0027483813911320033
278,0.006725706637835514
279,0.011196791650574151
280,0.008748352980270806
281,0.004745825997867499
282,0.00572652411309081
283,0.010988317912132641
284,0.002409389035602309
285,0.005566469194861752
286,-0.007582193106393059
287,-0.010603308406859068
288,-0.013459023281430647
289,-0.008816196170635929
290,-0.003284647274355138
291,-0.007816193185046423
292,-0.0010875757790618406
293,-0.005886569743633938
294,-0.0048048901343392125
295,0.0032129509950535725
296,0.008674545823749982
297,-0.002807454428126427
298,-0.00403435835851679
299,-0.008279439723457776
300,0.007235674173256052
301,-0.003838504715229112
302,0.0008674038196670962
303,-0.013097951138738271
304,-0.006407650750560075
305,-0.006175628749176345
306,-0.007023328259368766
307,-0.00906283217402612
308,-0.005221214386371428
309,0.003057021908668745
310,-0.004610106609442603
311,-0.008711762085217446
312,-0.0012842785246597068
313,0.005346806775658058
314,0.0034165990829728133
315,0.008458396054992086
316,-0.0020835487965923582
317,-0.015150989025717229
318,-0.022946507425281
319,-0.003138701589576521
320,0.0034381961732954307
321,0.019922344516787066
322,0.01883805765078781
323,-4.91428475505643e-05
324,-0.006632054607438421
325,-0.0073426100052066635
326,0.0014689553088094549
327,0.005950267790094629
328,0.004042007826867749
329,-0.002622882840974972
330,-0.006183311124589235
331,-0.007280168743066046
332,0.0038918161959550805
333,0.010985030744635178
334,-0.0035201040511570764
335,-0.00786299668963754
336,-0.007239856891129584
337,0.0058039875777696455
338,0.016271087755698015
339,0.007421168202496759
