Time,x
0,-0.46886648375531725
1,-0.47267722289462716
2,-0.4762215946762275
3,-0.473526651804699
4,-0.4722120297791094
5,-0.4910484485390548
6,-0.4932061558315175
7,-0.46134746388481906
8,-0.46577579893777815
9,-0.4705670353116439
10,-0.46399054991857547
11,-0.4875186227388391
12,-0.47888030982743396
13,-0.48449069735298955
14,-0.4756794008929931
15,-0.46379945000058875
16,-0.4683472812145656
17,-0.4440855894505463
18,-0.4458483424917477
19,-0.4597821915921753
20,-0.4662778293437872
21,-0.48188039290389956
22,-0.47307996149536263
23,-0.4777129952344187
24,-0.4740504687526475
25,-0.47155350647797656
26,-0.46373360902228444
27,-0.4579372218195634
28,-0.46470953077216276
29,-0.4511586865815591
30,-0.45035104503438844
31,-0.4848168636353076
32,-0.45917974130055894
33,-0.45942104834282155
34,-0.45735951902041266
35,-0.4781401730290916
36,-0.46750936313354247
37,-0.46962248042110705
38,-0.45842630167519827
39,-0.4449625755156682
40,-0.45097706783886177
41,-0.46360712782012614
42,-0.4436398291037257
43,-0.45481086617681976
44,-0.44463317629958204
45,-0.4688745396350571
46,-0.47318954997120427
47,-0.4771286740585873
48,-0.4408368250934759
49,-0.4369534839202383
50,-0.4532539728187499
51,-0.4695199625985646
52,-0.4778251777429127
53,-0.4865752030756266
54,-0.47052652576095666
55,-0.4589516873832414
56,-0.4686189113020917
57,-0.43797809693745743
58,-0.449014027612185
59,-0.471323401179562
60,-0.4956549380183969
61,-0.4749770194056916
62,-0.46268812816209537
63,-0.45033904796996016
64,-0.4326736431420544
65,-0.43747995810665874
66,-0.4327815486065723
67,-0.4246528600657531
68,-0.42758228927110253
69,-0.4447373858643858
70,-0.4362377492641574
71,-0.4473516813637038
72,-0.42481896519559226
73,-0.42903329929526884
74,-0.42920178834633993
75,-0.4333127437455158
76,-0.4316521653684331
77,-0.43523965318668556
78,-0.452434376167236
79,-0.46663017989830635
80,-0.44099467411540494
81,-0.4481936563416069
82,-0.4407943169142347
83,-0.4405051161503893
84,-0.4419207182083763
85,-0.44023232698038484
86,-0.4537729394484012
87,-0.43892090509210746
88,-0.42412122159621973
89,-0.4447519079989501
90,-0.4414168516036125
91,-0.4493599182805907
92,-0.43260714682667006
93,-0.42277798872222033
94,-0.4180786555002951
95,-0.4360111657514271
96,-0.4333803822656628
97,-0.4501259673097178
98,-0.4316877749834367
99,-0.45179997178183356
100,-0.4227917486640205
101,-0.42517487877381116
102,-0.4396249737631749
103,-0.4631855552379402
104,-0.45729144319813286
105,-0.4330933475294073
106,-0.40832700921596643
107,-0.41289365737626127
108,-0.3957731190064089
109,-0.42896275063316036
110,-0.4243628044614102
111,-0.41618439603744306
112,-0.4198934806302846
113,-0.4213118031559655
114,-0.4217579074772959
115,-0.3853140895567646
116,-0.39593537997100886
117,-0.41334028395737527
118,-0.4112757394050665
119,-0.426960604123783
120,-0.41457648836446404
121,-0.4116486980781242
122,-0.4026266690464271
123,-0.4050305044627532
124,-0.3992555963055878
125,-0.41239991869756004
126,-0.42704142345369095
127,-0.43261735566337645
128,-0.4223751467885374
129,-0.4343106142461752
130,-0.4289193596539342
131,-0.4120687107186126
132,-0.4092821488654422
133,-0.4158297508756696
134,-0.3979554787900808
135,-0.4147665202471885
136,-0.4100237982939694
137,-0.40788749688717263
138,-0.3986928231586107
139,-0.3954178334405634
140,-0.3863607837370299
141,-0.38190316861747564
142,-0.4223579846456962
143,-0.4350961602553745
144,-0.4083934895945217
145,-0.3975691555221853
146,-0.38126108961689786
147,-0.38422760321721083
148,-0.3905975830457351
149,-0.40101929552241444
150,-0.3927044661906168
151,-0.38555950759777297
152,-0.4054451239010658
153,-0.3955167707585747
154,-0.4115568746226285
155,-0.4074653253129763
156,-0.3975413505338316
157,-0.39522458524056814
158,-0.3947386185635159
