Time,x
196,-1.8391493691151355
197,-1.8265593761164134
198,-1.8387355898261433
199,-1.824123641476922
200,-1.819799356812674
201,-1.8335837531815045
202,-1.83307066123607
203,-1.833151237234713
204,-1.8090477613822982
205,-1.8128398401341994
206,-1.8304527100787353
207,-1.8251191447134771
208,-1.817936532946138
209,-1.8151240099981072
210,-1.83051942037589
211,-1.8346341628105072
212,-1.8230385999892769
213,-1.8226809055075743
214,-1.8237531025769211
215,-1.8255991764548891
216,-1.8224916656503138
217,-1.816951372878027
218,-1.8149818719582607
219,-1.804533519082628
220,-1.8217701027935764
221,-1.8207539371026242
222,-1.8275759122428183
223,-1.8214480604786492
224,-1.8024306913221921
225,-1.8188798071386847
226,-1.8298255596182484
227,-1.8179579955958804
228,-1.821453754278165
229,-1.8324832515455578
230,-1.8323912744823938
231,-1.8410982780081069
232,-1.8460737296612093
233,-1.8383531354157776
234,-1.827913078509519
235,-1.8272886028840531
236,-1.8201519121755063
237,-1.832470991450409
238,-1.8259300138251715
239,-1.8095436141252192
240,-1.8103029757977824
241,-1.8155046434932967
242,-1.8240465021209094
243,-1.8072614440573436
244,-1.8218250945798216
245,-1.816872982867175
246,-1.821428414021666
247,-1.823194481714785
248,-1.8179343304537352
249,-1.816757242619736
250,-1.8185179600457173
251,-1.8231984622497641
252,-1.8094870591719032
253,-1.8035297575444118
254,-1.8335012145412688
255,-1.8135009139974698
256,-1.819929414320286
257,-1.8224377508815104
258,-1.819635810729475
259,-1.8233979175801773
260,-1.820732776538051
261,-1.8102316135034824
262,-1.7918477836691298
263,-1.8082590550721165
264,-1.837483595751131
265,-1.8259816697852187
266,-1.8214388535046901
267,-1.814071056040668
268,-1.8118319318276832
269,-1.81557881753065
270,-1.8160817370481654
271,-1.8158723843141473
272,-1.8167534140301365
273,-1.8250765903624622
274,-1.8210663086443313
275,-1.817509406358429
276,-1.8281043169479803
277,-1.8259251300183132
278,-1.8233163581869731
279,-1.8174688940788724
280,-1.8066173958010656
281,-1.8018988420336606
282,-1.803349162391561
283,-1.806214017367118
284,-1.808977384366296
285,-1.832512957486378
286,-1.8224510996242043
287,-1.8349209565757818
288,-1.826613049305442
289,-1.8289369733995149
290,-1.8393394700779582
291,-1.844456584954154
292,-1.8281999781400884
293,-1.8321837839154507
294,-1.82784149748071
295,-1.8260251015623428
296,-1.8303315109581288
297,-1.8236383309614879
298,-1.8178660754561229
299,-1.8181250295474498
300,-1.8270505417694962
301,-1.8265186134553901
302,-1.8327255355911973
303,-1.8377284369069484
304,-1.8273039265104754
305,-1.825276965151398
306,-1.8202463454294457
307,-1.821147362260861
308,-1.7947135596971424
309,-1.7982561702088078
310,-1.82895820368099
311,-1.8250186946085587
312,-1.8181879303423898
313,-1.8101061501502111
314,-1.819266274752548
315,-1.8281921458981423
316,-1.8298208017384887
317,-1.8201106579577053
318,-1.8211532828475645
319,-1.8164587268047054
320,-1.81067840229374
321,-1.8255805369398497
322,-1.8153048297943069
323,-1.8109325583644291
324,-1.8059729003982772
325,-1.8009159178793626
326,-1.816610122451445
327,-1.8045536972676703
328,-1.791941332063393
329,-1.7970313496997565
330,-1.8124757336161457
331,-1.8208793254570177
332,-1.8166632711411146
333,-1.829241452144152
334,-1.8398822310559222
335,-1.8263138965384738
336,-1.823182136504098
337,-1.8225733918469271
338,-1.8410390688819604
339,-1.8318645757543992
340,-1.825958122428865
341,-1.8398342893647206
342,-1.8424454581722687
343,-1.837028856905541
344,-1.8442114965911092
345,-1.8425963860927805
346,-1.850222048158821
347,-1.8258028850220236
348,-1.8482749118533435
349,-1.819967407559037
350,-1.8321692263742535
351,-1.8359531116942187
352,-1.826799453984658
353,-1.8187588536860273
354,-1.8143158257938505
355,-1.8232574823563559
356,-1.8206061396462048
357,-1.827212650334849
358,-1.800849317349259
359,-1.8092079663846024
360,-1.8096840124845273
361,-1.8102412777317294
362,-1.8020245016455847
363,-1.8139856629284647
364,-1.8197642482935337
365,-1.8039229152816059
366,-1.8064236373520115
367,-1.8103080490359955
368,-1.8263298807281514
369,-1.811010502813161
370,-1.8151884230271584
371,-1.8275921552481051
372,-1.8305803075806566
373,-1.8180125164842278
374,-1.816063969378722
375,-1.8094750181173898
376,-1.795155491947415
377,-1.801918031619004
378,-1.8210822134676896
379,-1.8355905328766124
380,-1.8355476014113776
381,-1.8418079844916786
382,-1.8129242766603473
383,-1.8190781513383658
384,-1.8261969008692298
385,-1.8110977336625513
386,-1.8396948185244923
387,-1.8242504577126861
388,-1.828597841361424
389,-1.8382884282141396
390,-1.8375106619488362
391,-1.8289430849209496
392,-1.8288033441664573
393,-1.8294583556488346
394,-1.8197304024840857
395,-1.8205122522030734
396,-1.816902464146883
397,-1.8152536961042611
398,-1.8122480479130443
399,-1.8119866449337694
400,-1.81414726307847
401,-1.8173872558644877
402,-1.812648984974543
403,-1.8391853619188971
404,-1.8326265593500453
405,-1.8342149110205481
406,-1.8272070431503962
407,-1.8049633226967436
408,-1.8356176516700828
409,-1.8388300299670393
410,-1.847709409425646
411,-1.8511644691367741
412,-1.855520796737218
413,-1.8420803213468488
414,-1.8394081292110307
415,-1.8141633076334558
416,-1.807313372192278
417,-1.8127855489118911
418,-1.81765116617815
419,-1.8338761375990973
420,-1.8373927754431358
421,-1.8344885778148787
422,-1.8510349054951187
423,-1.8545734040114308
424,-1.835270719047424
425,-1.8296349133257752
426,-1.825441872969761
427,-1.8224805010277203
428,-1.8353850755035084
429,-1.8333349266860461
430,-1.845525771271169
431,-1.860181501689654
432,-1.8353474632478195
433,-1.8391161429031324
434,-1.8428259214671705
435,-1.8348025869584292
436,-1.819462986306071
437,-1.8219741943217231
438,-1.8337950746196556
439,-1.8408369167231802
440,-1.8258211601492251
441,-1.8399970296397896
442,-1.8403010428058961
443,-1.8420583638845338
444,-1.8543807724016457
445,-1.8550550764500011
446,-1.8391321304670778
447,-1.8441489834600213
448,-1.8517399835704698
449,-1.8490858010837548
450,-1.833736038452484
451,-1.8301937150491019
452,-1.8396773671607898
453,-1.8358836356921608
454,-1.830859492297247
455,-1.8479152457064316
456,-1.8365503967066625
457,-1.8459439970719387
458,-1.8253150556906839
459,-1.8448997716462143
460,-1.8507282304194694
461,-1.8520071550196122
462,-1.8574450756871907
463,-1.8670466827377021
464,-1.8756609831552324
465,-1.8662314033829253
466,-1.8613302268961436
467,-1.8545465745790135
468,-1.8499138366843442
469,-1.8569036859654684
470,-1.8472141764067056
471,-1.8507295965438462
472,-1.8349600208464973
473,-1.8544682662289278
474,-1.8422521985113793
475,-1.8560936013754175
476,-1.8481248504443542
477,-1.8509663582709615
478,-1.8360976479198214
479,-1.8330716675351022
480,-1.831785502172476
481,-1.826901262720329
482,-1.833498437298938
483,-1.8407394022742576
484,-1.8396116596282481
485,-1.822129690215371
486,-1.8127332699502718
487,-1.8083341667423476
488,-1.801196791295941
489,-1.8080372240010787
490,-1.8070206978883812
491,-1.7965918353521597
492,-1.805309047553521
493,-1.8153916323243358
494,-1.8035464270492598
495,-1.8051606607253952
496,-1.805874225829428
497,-1.7959877290513793
498,-1.8076765703151467
499,-1.8011661128277916
