Time,x
160,-1.8278264308922776
161,-1.8254390776165152
162,-1.8188638032906468
163,-1.8232873989606806
164,-1.8236319569644546
165,-1.823735548245255
166,-1.8256087465992297
167,-1.833441175996647
168,-1.8238618863577205
169,-1.8213822039313368
170,-1.8211565614739698
171,-1.8170714083727098
172,-1.8047809840106739
173,-1.7954315195054882
174,-1.8088998320121745
175,-1.8350569051138523
176,-1.815548665475349
177,-1.810787008702571
178,-1.826134077733356
179,-1.8367842663451555
180,-1.8148194558279733
181,-1.8078681585502883
182,-1.803173341220479
183,-1.8114526864280756
184,-1.810310618936759
185,-1.8111973381622175
186,-1.8212811377429436
187,-1.827534027697317
188,-1.8238896465109125
189,-1.810380890234588
190,-1.829360016431364
191,-1.831765313225422
192,-1.8348192711713402
193,-1.8284533366539428
194,-1.8126703736678786
195,-1.8350848383096492
196,-1.8166101093781277
197,-1.8274868934550035
198,-1.825902113868688
199,-1.8284486377346623
200,-1.8167573845895124
201,-1.8354612176982008
202,-1.8211256967338163
203,-1.8212586890462752
204,-1.8292999033616189
205,-1.833122017991346
206,-1.823307314101762
207,-1.8263063021909471
208,-1.8232052003372923
209,-1.8358242486308076
210,-1.8250993418873167
211,-1.8216253271704883
212,-1.8263580173331118
213,-1.8331619073233663
214,-1.8278333894683818
215,-1.8421425004069953
216,-1.8151040367579958
217,-1.8045797281769744
218,-1.8136073468408618
219,-1.8149583357144887
220,-1.8045471010640703
221,-1.82149288809102
222,-1.8313848718104715
223,-1.8249521386234053
224,-1.83094274642856
225,-1.8240226301453777
226,-1.835960016004798
227,-1.8256321254223444
228,-1.817778159873872
229,-1.815377811647257
230,-1.8359332310107124
231,-1.830203943232304
232,-1.8381800370423995
233,-1.8237908614232412
234,-1.8232273760972082
235,-1.8409533811734682
236,-1.8236435760945011
237,-1.8266562821337837
238,-1.8346853088788733
239,-1.8275011924742146
240,-1.8229502248160712
241,-1.8076623014853015
242,-1.8231335057369924
243,-1.8196476180516181
244,-1.8256821252143025
245,-1.8387419655906925
246,-1.8229280245370998
247,-1.8347395549198526
248,-1.823404640040222
249,-1.8223636534041672
250,-1.8252987194452426
251,-1.8230108186754073
252,-1.8358263945510402
253,-1.8369800279817867
254,-1.8180936362564888
255,-1.8060568015650413
256,-1.825324698624735
257,-1.8311844544717466
258,-1.8367401745848213
259,-1.8148724270708607
260,-1.8027149675052376
261,-1.817606642013474
262,-1.8250560329564276
263,-1.8139345402721236
264,-1.8319756259854516
265,-1.8043389364765998
266,-1.8146967291275922
267,-1.814903422672235
268,-1.820616755070148
269,-1.8147800828031861
270,-1.8107969856923676
271,-1.7985032919367474
272,-1.834324655284353
273,-1.8255390808332432
274,-1.8180773823097176
275,-1.8295314489390302
276,-1.8183866092146168
277,-1.8215452554093443
278,-1.8298162443301815
279,-1.8257492451558857
280,-1.812855447532488
281,-1.8171094362304447
282,-1.8196090708877846
283,-1.8045543892799236
284,-1.8110554205084801
285,-1.819324948628359
286,-1.812666653320217
287,-1.8151702659992515
288,-1.8235961182088052
289,-1.8206707049923943
290,-1.8249934602342304
291,-1.8289704267468565
292,-1.8197717696700602
293,-1.8278694364071824
294,-1.8266760194424043
295,-1.8353613577424877
296,-1.8283816000168325
297,-1.8242666675813215
298,-1.8201951492749444
299,-1.81480883487199
300,-1.8116708603363962
301,-1.8208351169604933
302,-1.807611933386905
303,-1.8206150540660413
304,-1.8213256377159004
305,-1.823953623822874
306,-1.8031799364459837
307,-1.8076337428064475
308,-1.8322310556994228
309,-1.8145503304175523
310,-1.8140442821082754
311,-1.8149409912059222
312,-1.8234611584526699
313,-1.829691532275908
314,-1.8220766857012671
315,-1.8218180566426416
316,-1.8221596811172485
317,-1.8196950569705632
318,-1.8137928049614194
319,-1.815943582399048
320,-1.8294817043552405
321,-1.8307137021686644
322,-1.8341165747336254
323,-1.8306806508194162
324,-1.8205936831127743
325,-1.8090820152211744
326,-1.8060273183551392
327,-1.820927450781768
328,-1.8386795336656752
329,-1.8200020382646895
330,-1.820399224648363
331,-1.8289503651489485
332,-1.8014635033984752
333,-1.7983129139027965
334,-1.8343792319827714
335,-1.8144769065963895
336,-1.8293971421352566
337,-1.8363757494758455
338,-1.8159567220762356
339,-1.8188503626387618
340,-1.8307200447470056
341,-1.8230248746304263
342,-1.8257316570329962
343,-1.813759422734919
344,-1.8154491375460986
345,-1.808323879967879
346,-1.8144455939999073
347,-1.8328095483069977
348,-1.8241737760325953
349,-1.814577016719111
350,-1.8197312094358415
351,-1.8193042308054639
352,-1.8268587368747669
353,-1.8210393616179885
354,-1.8154723715629084
355,-1.8171870681008788
356,-1.8263445484874818
357,-1.8043886711481045
358,-1.824566826722721
359,-1.8144298229778215
360,-1.8042018126266468
361,-1.8300396558016445
362,-1.8250589242899828
363,-1.8263387549230399
364,-1.8342230150136418
365,-1.8210873412601778
366,-1.8187061993355604
367,-1.818248298394996
368,-1.835271505046589
369,-1.81848645028981
370,-1.8274994220273537
371,-1.8200306996680116
372,-1.823124239004941
373,-1.820633930593649
374,-1.8260180959834378
375,-1.824975452079552
376,-1.8225720168487842
377,-1.8221782214416868
378,-1.831348142911379
379,-1.8343370439622768
380,-1.819352631836382
381,-1.8298494208436036
382,-1.8216551002408174
383,-1.8233424111519625
384,-1.8421901948699189
385,-1.821863118136965
386,-1.8190004234850659
387,-1.8314161115944008
388,-1.824635098428997
389,-1.8167245873078957
390,-1.831056319586535
391,-1.8257257373537534
392,-1.8186440185318247
393,-1.8042249014381333
394,-1.8081110887132057
395,-1.8217708766606753
396,-1.8181125113162266
397,-1.8195075018308977
398,-1.8113450371119666
399,-1.8277356019482678
400,-1.8306338381633844
401,-1.831984816657381
402,-1.8107775097404175
403,-1.8187134000323986
404,-1.8153148673163784
405,-1.8145383653143772
406,-1.8017213174556368
407,-1.810474186436492
408,-1.821327683229936
409,-1.8163334624615652
410,-1.8401770613321498
411,-1.8296316960278076
412,-1.8348081388114372
413,-1.8162517461227148
414,-1.8206728182942769
415,-1.8164826262236433
416,-1.8189480527749688
417,-1.8121047362027487
418,-1.8200298855014627
419,-1.8274438556172579
420,-1.8198120291323194
421,-1.8254373265107182
422,-1.829667306079402
423,-1.8279593079642535
424,-1.8209593666400161
425,-1.8280506765706719
426,-1.8317704444521719
427,-1.8228934784539386
428,-1.8436400270015776
429,-1.806814219437184
430,-1.8116622543833625
431,-1.8102725927733665
432,-1.8148619475630183
433,-1.8231574857326556
434,-1.8192424961961675
435,-1.809976762545362
436,-1.8055150388228047
437,-1.802805715186669
438,-1.805654950256924
439,-1.8140818561189433
440,-1.8346609563791165
441,-1.8210717801559997
442,-1.8236700190989512
443,-1.826907868324376
444,-1.8243269398915667
445,-1.823704167944194
446,-1.8224484153571292
447,-1.8079470511208258
448,-1.8093231376173426
449,-1.821286652055813
450,-1.8181143442663699
451,-1.817609087228106
452,-1.8167035586601754
453,-1.8071605158081865
454,-1.8192030482673203
455,-1.8182640944693484
456,-1.8084642277571492
457,-1.8345622332341438
458,-1.8081179471693414
459,-1.831856481428544
460,-1.8368813717100532
461,-1.8219073590040555
462,-1.828933478692513
463,-1.8272599928065099
464,-1.8182207480529515
465,-1.81732556441641
466,-1.8123891671565986
467,-1.8181114143788681
468,-1.8009850770613662
469,-1.8211583794667745
470,-1.8183248005872357
471,-1.8047655904780435
472,-1.8204548133450784
473,-1.8274614153920719
474,-1.8119977334400488
475,-1.8084323227199748
476,-1.8164138478612488
477,-1.8295690469531534
478,-1.8065840649506049
479,-1.8135050980234364
480,-1.8049385360428052
481,-1.821723739791818
482,-1.8273291815816048
483,-1.839608643493933
484,-1.8315214551073697
485,-1.8169403252109422
486,-1.810308395664414
487,-1.8137780007035942
488,-1.8191511698957146
489,-1.823306755724608
490,-1.8295918544302319
491,-1.8258276161155358
492,-1.8114393185818007
493,-1.8281579586212444
494,-1.8117751580538164
495,-1.8406377866748143
496,-1.8321179173600792
497,-1.83404322277597
498,-1.8390021233580405
499,-1.836539424997348
