Time,Residuals
0,0.00846827705523575
1,0.01342013437562232
2,0.007997786318011
3,-0.005116419339425503
4,-0.010695946671240984
5,-0.009678642691821473
6,-0.007625154365138369
7,-0.011698939724155475
8,-0.007726588646891032
9,0.003239475526600017
10,-0.0033326253595761775
11,-0.002080157767365668
12,-0.003800465900462066
13,0.004604873746367211
14,-0.003278087313240496
15,0.005421369185745664
16,-0.010602904089887052
17,0.002470958220501138
18,0.004367201634987988
19,0.0026734939646691153
20,0.011540145477925584
21,0.006500321991745916
22,-0.006312584537334942
23,-0.012628039897582327
24,-0.0013306294908951044
25,-0.00774189136361
26,-0.006416706685882481
27,-0.0023294834346869846
28,-0.001667307771690332
29,0.017306634192789203
30,0.011892823257693757
31,-0.003820225308208847
32,-0.0006483383076337655
33,0.0057937846271709425
34,0.009200045309710782
35,0.025941647987032117
36,0.005025985939300104
37,0.002184375576215393
38,0.004770818850886071
39,0.0028747108516197018
40,-0.0010115956894496093
41,-0.006530761504656183
42,-0.001342055047035275
43,0.00640675058280274
44,0.008716074956038386
45,-0.012583621374717127
46,-0.01600765532932894
47,-0.0033406954897202855
48,-0.0019236869778787723
49,-7.670668256650002e-05
50,0.0018639681010678478
51,0.000505491014024413
52,0.0032316335329273956
53,0.009833802652935007
54,0.004361268535916589
55,-0.00377872605217343
56,0.0036628137314244744
57,0.008491385121894816
58,0.007935214249086742
59,-0.004635607166948573
60,-0.00408169969859204
61,0.008972321987018769
62,0.021087777518638672
63,0.011801011591383269
64,0.008259396638205789
65,0.01250891327136398
66,-0.00018460599728364196
67,0.0015542334081813701
68,0.0018699308878230786
69,-0.004721329815253817
70,-0.018534627044909335
71,-0.003585388950094898
72,-0.007263779738449419
73,0.0018778086482099804
74,-0.008728632295795083
75,-0.003909687445776166
76,0.007550059473410847
77,0.009695388153341132
78,-0.005551419558702069
79,-0.012760042968481992
80,-0.000828711234775052
81,-0.0017571563186886533
82,-0.0029615854912266927
83,-0.007047475647796214
84,-0.002273072185720702
85,-0.0015889012800841531
86,-0.008013199410384841
87,-0.009042687026020135
88,-0.01268758430599794
89,-0.01804948089308983
90,-0.011267573709246763
91,-0.012369062182259624
92,-0.003244759930631065
93,-0.008175155731809481
94,0.0035745779187299964
95,0.012398760819375403
96,0.004535838064447044
97,0.003874312587839543
98,0.0046264867764981305
99,0.01056540676549063
100,-0.0030171199045813833
101,0.008084894178262358
102,0.00670426080900239
103,0.006618470345361747
104,-0.00860814501831595
105,0.00412291821377813
106,0.012642782494056126
107,0.01858484628052094
108,0.027820539170388167
109,0.005471220896963572
110,-0.0002465684392923262
111,0.005090493158194373
112,0.0011595259759094373
113,0.0038320110759882675
114,0.006006361243558611
115,0.001049927237482755
116,-0.0001901735526546528
117,-0.0034827164025401664
118,-0.004789027477515128
119,-0.01596919355873356
120,-0.018756145403416812
121,-0.016523122820548672
122,-0.010589058482191176
123,0.0004736609643125303
124,0.012319246819917053
125,0.016569274942451168
126,-0.00227248170822835
127,-0.004756164528081492
128,0.004501344082535375
129,0.012461827609650523
130,0.012007414139959788
131,0.016009674197822246
132,0.01289821180783415
133,0.011217994988136299
134,0.003023443821642258
135,-0.004654736638751088
136,-0.007308763851536657
137,-0.007440597179794266
138,0.005515432191535578
139,-0.0007675304369830626
140,0.011469889359633691
141,0.006626130670542711
142,-0.0069662063252690035
143,-0.003787543346283698
144,-0.006623908809253263
145,-0.014754227170619288
146,-0.01120044004867799
147,-0.011085068121415406
148,-0.007441074577965376
149,-0.015353791762380747
150,-0.01339185978366825
151,-0.012358306858674423
152,-0.0021702963679546177
153,-0.0017759359598799205
154,0.00864389320905655
155,0.02131956551677737
156,0.01081465198285651
157,-0.0017905673721747418
158,-0.008161436792646241
159,0.0012734273050010584
160,0.0024059736821831082
161,0.0006742975502479868
162,0.0039430439202206196
163,0.013663153914130838
164,0.02683595846242342
165,0.014620752192707441
166,0.010542041309982144
167,0.00406258356171803
168,0.010234906351718644
169,0.0035860071595681417
170,-0.001972929715192849
171,0.0010763589623494457
172,-0.01577736625288659
173,-0.025626417245642782
174,-0.028485932094586924
175,-0.024367522912942224
176,-0.015582933832513812
177,-0.011447778329430973
178,-0.023981733803795823
179,-0.021852625794867925
180,-0.011638244230299747
181,-0.006479664528194524
182,0.01988281362305636
183,-0.00025146400608871055
184,-0.002894633760121876
185,0.0005873397665624495
186,-0.0032332400630352065
187,-0.004632635774613791
188,0.016387638975426642
189,-0.003520745451810178
190,-0.010373349517856805
191,-0.006387380144359498
192,-0.003580508084142896
193,0.005842253760799504
194,0.007304896191963372
195,0.006763152405255867
196,0.015632627943571592
197,-0.002201269199518989
198,-0.010667175254035646
199,0.011342589556401465
200,0.023238091484113578
201,0.0322861982313192
202,0.010538496556175598
203,-0.001833302519862935
204,0.012304729555177401
205,0.014259699823610628
206,0.013789403740239788
207,0.0028062902224495942
208,-0.008889558057880395
209,-0.0110135981439748
210,-0.008461818759788993
211,-0.003765273743800864
212,0.005517594671721967
213,0.0017953042684370026
214,-0.008715224521451716
215,-0.015169788121839386
216,-0.022186993367151908
217,-0.007143645367726215
218,-0.01931542112908551
219,-0.014444100273657794
220,-0.014477912117177392
221,-0.011729871861210255
222,-0.013258228362789892
223,-0.004329864811791666
224,0.006205670938509558
225,0.013732750428773975
226,0.012328749494274342
227,0.005559201472611646
228,0.002654547881387525
229,0.013644164386778436
230,0.009630823984958278
231,-0.0009221962570021877
232,0.00960396755531948
233,0.012610086129613424
234,0.013621729137691767
235,-0.005161014163441936
236,0.006221798428278793
237,0.016423995302686206
238,0.011801924819538966
239,-1.5759212054026854e-05
240,-0.005234244162680324
241,-0.012349425629022831
242,-0.0003159442026465601
243,0.013042162903541958
244,0.02774161810444258
245,0.019058316109051586
246,0.013483447897469298
247,0.01146182743347176
248,0.003366326428162191
249,-0.0012588963317048498
250,0.016796290320654772
251,0.01719175094059659
252,0.01867978605939915
253,0.016438159459794113
254,0.0006497535918517872
255,-0.005848986016599221
256,0.003682582531370808
257,0.0050391701352477895
258,-0.003947614014062463
259,-0.0013248603990123273
260,-0.0006371480602614305
261,-0.020728107094795563
262,-0.009001457204565992
263,-0.019297199919218824
264,-0.00930117497776866
265,-0.0170096535033434
266,0.015626397061927047
267,0.007745674387145754
268,0.000186081102821015
269,0.001537352031588727
270,-0.0022148551340999004
271,-0.00485947345799234
272,-0.010785270699723699
273,-0.019224529166644896
274,-0.025936938164837605
275,-0.018988865361498984
276,-0.010817562855757685
277,-0.011673003939385362
278,-0.01147768485608304
279,0.004925487639905446
280,-0.002306138955818977
281,0.005648938870857542
282,0.0017157042164185942
283,0.027273341969430438
284,0.006467620667935217
285,0.0010071482187142787
286,-0.006466561141527135
287,-0.0034841865614233507
288,-0.0036175712799609693
289,-0.0031223391587976625
290,-0.003435960031098549
291,-0.008882640776084328
292,-0.019284633312496628
293,-0.010263775522855213
294,-0.005404032616314438
295,0.01887435034142408
296,-0.002787936943246574
297,-0.007831916904675636
298,-0.012731862322026168
299,-0.010786813185703566
300,0.005115324392703577
301,-0.002037297023260302
302,-0.014481305171927618
303,-0.026201427228590268
304,-0.012840110485197464
305,0.004384720175110249
306,-2.3083845072612713e-05
307,0.005970441849958854
308,0.01595038725182761
309,0.02597348224896541
310,0.027757190926708347
311,0.008511810127740608
312,0.013525370542567021
313,0.01457749244473213
314,0.01969189781497863
315,0.013718679087545873
316,0.007891561932098654
317,0.002894679655506281
318,0.004882272648137354
319,-0.0039318584934222335
320,-0.017753470653859432
