Time,Residuals
0,-0.004071421015754188
1,0.0004415003764648932
2,-0.00167976924607258
3,-0.0022421076790143856
4,-0.0030121877679344608
5,-0.007119637463721496
6,-0.009121013051100722
7,-0.006032440015366358
8,-0.006403188968252153
9,-0.0013639169503730357
10,0.000462281390492075
11,0.002503486413408179
12,0.004187641577138489
13,0.009581626407713198
14,0.010128308143669983
15,0.010321236232277799
16,0.011958502773278026
17,0.015214524350865006
18,0.010322728922039651
19,0.0017466539463290836
20,0.009454917159865826
21,-0.0009360135658404275
22,-0.0027977908968590485
23,0.005701088593418458
24,-0.0006064045014259444
25,0.003416176072980146
26,-0.004578981711021495
27,-0.004475506474422809
28,-0.0022868395317178097
29,-0.013009672760919628
30,-0.005272505937816019
31,-0.0006970918672144004
32,-0.003638983312664565
33,-0.0036799933638959467
34,-0.0026821984921938102
35,0.0022121422097182188
36,-0.00677097217001128
37,-0.005236625433594777
38,-0.00424034916284398
39,0.004768400427686199
40,0.0011971096706368087
41,-0.0007036290102405912
42,0.0011154217429016973
43,0.003390824521899045
44,0.004193568298010252
45,0.008163437134182695
46,0.002578830894636928
47,-0.0007572165450655761
48,-0.0008397288742156837
49,0.0008707434921945614
50,0.0019470894156867384
51,0.007283088946468704
52,-0.0008088256754294628
53,-0.0012916637110489695
54,-0.00396410579402427
55,-0.004822734728776338
56,-0.00218688094167825
57,-0.0040437837571356185
58,-0.004920998435942987
59,-0.008705602466371355
60,-0.0030465050952860877
61,0.006331477577910248
62,0.00913565548897776
63,0.004478004037808905
64,0.0022258326927364724
65,-0.004024138059023496
66,-0.0070405205158178465
67,-0.0005719787470448382
68,0.00145331320780606
69,0.0013932209891448096
70,0.0012931555688912358
71,0.0014998309562162648
72,-0.0007729581695557617
73,-0.0015300474712561583
74,-0.0024410794932964823
75,0.004609254733262924
76,0.0014166010854739278
77,0.000436120523911873
78,-0.0032170247223072485
79,-0.008320335031724477
80,-0.005014823129679934
81,-0.0038433923178504206
82,-0.003639598809441309
83,-0.004795606703482519
84,-0.006442061351814897
85,0.0020958778652410337
86,0.0020436731617518786
87,0.0030941167469100755
88,0.0011192335923314333
89,-0.003311428594113398
