Time,Residuals
0,0.0015333496211536683
1,-0.00788626248054368
2,0.0016258420389766125
3,0.003663328345759261
4,0.0024262820150173867
5,-0.0017897684151046635
6,-0.007042330009573654
7,-0.009268036731043303
8,-0.011612109457586388
9,0.0012571097265941548
10,-0.008017898280765436
11,0.0031408505720760867
12,0.0023448998211395584
13,0.005612069400169584
14,0.01014287060363704
15,0.011944227564202456
16,0.009908693258869814
17,0.010170119661491766
18,-0.001779531956864575
19,-0.00023362537045889089
20,0.004638453989360251
21,0.008291630700365198
22,-0.003774995498225971
23,-0.014924277856694718
24,-0.010538654536013879
25,-0.015103911051934779
26,-0.002645803907254089
27,0.008117616908660424
28,0.012699113062145299
29,-0.0015881087975229459
30,-0.002771623486039875
31,0.007636234822042068
32,-0.002804111144373075
33,0.0005506954437252227
34,-0.007916577346170402
35,-0.011311010713072306
36,-0.004434110612360505
37,0.0017647865399851013
38,0.0032190415500242637
39,-0.0007617896677033847
40,0.007184265066238189
41,0.005273980748812365
42,-0.007148402070182482
43,0.006736276178791777
44,0.006903636411143381
45,0.0014624858349214982
46,-0.0008057146277332881
47,-0.0020417460360772377
48,-0.0003431664504432247
49,-0.014555546937248066
50,-0.012231136340070914
51,0.006420879867428597
52,0.01086979269706916
53,0.0043633012485314385
54,0.013152809486961797
55,0.0025714501223383104
56,-0.007294968073097555
57,-0.005859518417741438
58,-0.0004653518518613524
59,-0.0019230845395431535
60,-0.0020576943179615656
61,-0.01676410221423747
62,-0.0062677948969123345
63,-0.017429800330001494
64,-0.017809672152389638
65,-0.015647691349828033
66,-0.012311250350460762
67,-0.01839957310910198
68,-0.01080680924385272
69,-9.678005441945015e-05
70,8.703225515097556e-05
71,0.008996988725749465
72,0.0062685025407030965
73,0.004963947766746636
74,0.002527122395796133
75,-0.014933400775924567
76,0.004650294529728478
77,0.00686785152288826
78,0.005589696447629622
79,0.009923384688831069
80,-0.0040553220666598245
81,-0.0014294151662319157
82,-0.009977385721408343
83,-0.0026563288832241894
84,0.0004833204133316057
85,0.0183632715199876
86,-0.002743700093386965
87,-0.0037169105783029397
88,-0.0035816155776778437
89,0.022262895514975428
90,0.00578142561471503
91,0.008016778806331197
92,0.003644822342819211
93,-0.006271553848430218
94,-0.0022103514994931354
95,0.0011871267659522068
96,0.006839319204300336
97,0.0013008081085644299
98,0.007681549858339223
99,0.008774349836356785
100,0.008735581096711572
101,0.0056542850469208
102,0.008965281417236572
103,-0.008343277743987555
104,-0.012074693202317617
105,-0.02411136975986451
106,-0.00689212777244843
107,-0.005424772640276545
108,-0.005011540823131318
109,-0.0026234252296778535
110,0.009776745717721805
111,0.006417197681492461
112,0.0025831456397494568
113,0.0038305535479893236
114,-0.010367528369150579
115,0.009762687964867393
116,0.002006355440467111
117,-0.0032904272601615527
118,-0.007964483771416585
119,-0.008214234286662292
120,-0.00966615586660917
121,0.00254150720146857
122,0.0034713019097518524
123,0.007172892050501786
124,0.005599523264356086
125,0.0014881082338455611
126,0.003045482443991355
127,-0.00556141652219074
128,0.0057526759331297025
129,0.001940893796980672
130,-0.012012051748992858
131,-0.02066619787759883
132,-0.01486389657279579
133,-0.010675332521227971
134,-0.009976061098826284
135,-0.003472359104388906
136,-0.01688269574079035
137,-0.004427500002726311
138,-0.00048767314576139427
139,0.009517999304385162
140,-0.005045126953037982
141,-0.0009433932401643646
142,-0.005928950863659317
143,0.005006392714808414
144,0.0006413816842236399
145,0.0014429389693993357
146,-0.0010381755318669757
147,0.0042709262063079624
148,0.013261405404144118
149,0.007528315915422512
150,-0.004756586416798547
151,0.005261512515236111
152,-0.003184810856018894
153,0.004279110475165002
154,0.009860224404002697
155,-0.004618095850078191
156,-0.01271185481906573
157,-0.009803194583118218
158,0.00033878357769688994
159,0.0036462320541214427
160,-0.00261568966547936
161,0.004323560315122057
162,0.00926980033211956
163,-0.0047504712563763585
164,0.004255097876106551
165,-0.005167618386304633
166,0.0030462809903351656
167,0.01645735268706596
168,0.0019569073869889694
169,-0.0003109765133816479
170,0.00201511390917103
171,0.00873005883507054
172,0.009102771908507964
173,0.004726213261245567
174,0.0033170162642319704
175,0.00751368416374306
176,0.0006302130015420114
177,-0.008299569178091958
178,-0.006993717277741623
179,0.003925320686755966
180,0.004779914881369696
181,0.00042643705918663085
182,0.003221039067671529
183,-0.0020407475682808155
184,0.0021731900887783174
185,-0.007805899269058132
186,-0.013706412720838118
187,-0.00804876502224147
188,-0.011305050233858114
189,0.012936996091246036
190,-0.009096630600647367
191,0.0011240296574444085
192,0.008700259765336529
193,0.0003492274507342133
194,0.0048974011126222145
195,-0.005704937534533272
196,-0.003294676720337289
197,0.010213166906297555
198,0.013827610251705898
199,0.0036817979161540043
200,0.010807385555128578
201,0.0020707835560710305
202,1.3531968682803461e-05
203,-0.00427618454119958
204,0.004832353940532752
205,-0.010984557689532496
206,2.5848222028700425e-05
207,0.005847536891923699
208,-0.0010551426249249788
209,0.011285441423757453
210,-0.006778545911348265
211,-0.01360723943775921
212,-0.007985413360805426
213,-0.0031402012464362087
214,0.004027750813452831
215,0.002111840711104663
216,-0.0016372539362271943
217,0.00509674443117069
218,0.003998918843192761
219,0.012686749992864269
220,-0.0006039931490954495
